id,campus,building,device_name,device_ip,vms_id,grp_serial,dev_serial,dch_ch,vms_ip,vms_ch,geo_pos,layer,floor
(282, None, None, 'SYS 5F NAND 평가센터 후문 장비반입구_152.100', '172.18.152.100', 100371, 1, 739, 0, '10.236.1.103', '1', None, None, None)
(283, None, None, 'SYS 5F NAND 평가센터 라인출입구_152.101', '172.18.152.101', 100371, 1, 740, 0, '10.236.1.103', '2', None, None, None)
(284, None, None, 'SYS 5F NAND 평가센터 EL장비반입구_152.102', '172.18.152.102', 100371, 1, 741, 0, '10.236.1.103', '3', None, None, None)
(285, None, None, 'SYS 5F SYS IC CEO실_152.103', '172.18.152.103', 100371, 1, 742, 0, '10.236.1.103', '4', None, None, None)
(286, None, None, '제조 1F 북동출입구_152.200', '172.18.152.200', 100371, 1, 743, 0, '10.236.1.103', '5', None, None, None)
(287, None, None, '제조 3F 북동 출입구_152.207', '172.18.152.207', 100371, 1, 744, 0, '10.236.1.103', '6', None, None, None)
(288, None, None, '제조 3F 오버브릿지 복도_152.208', '172.18.152.208', 100371, 1, 745, 0, '10.236.1.103', '7', None, None, None)
(289, None, None, '제조 3F 사무실입구_152.209', '172.18.152.209', 100371, 1, 746, 0, '10.236.1.103', '8', None, None, None)
(290, None, None, '제조 화물 7호기 EL_152.202', '172.18.152.202', 100371, 1, 747, 0, '10.236.1.103', '9', None, None, None)
(298, None, None, 'PT3 1F 화물 1호기 EL홀(동남)_162.38', '172.18.162.38', 100371, 1, 748, 0, '10.236.1.102', '8', None, None, None)
(306, None, None, 'PT3 2F 남 라인출입구(여)-162.46', '172.18.162.46', 100371, 1, 749, 0, '10.236.1.102', '16', None, None, None)
(309, None, None, 'PT3 1F 서 라인출입구(여)_162.47', '172.18.162.47', 100371, 1, 750, 0, '10.236.1.102', '19', None, None, None)
(310, None, None, 'PT3 1F 서 라인출입구(남)_162.48', '172.18.162.48', 100371, 1, 751, 0, '10.236.1.102', '20', None, None, None)
(311, None, None, 'PT3 1F 1번반입구 앞 복도-162.49', '172.18.162.49', 100371, 1, 752, 0, '10.236.1.102', '21', None, None, None)
(312, None, None, 'PT3 1F 4번반입구 앞 복도-162.50', '172.18.162.50', 100371, 1, 753, 0, '10.236.1.102', '22', None, None, None)
(313, None, None, 'PT3 1F line Air shower_162.54', '172.18.162.54', 100371, 1, 754, 0, '10.236.1.102', '23', None, None, None)
(314, None, None, 'PT3 1F line Gate_162.55', '172.18.162.55', 100371, 1, 755, 0, '10.236.1.102', '24', None, None, None)
(315, None, None, 'PT3 1F line Gold wire Room_162.56', '172.18.162.56', 100371, 1, 756, 0, '10.236.1.102', '25', None, None, None)
(316, None, None, 'PT3 1F 1번반입구_162.65', '172.18.162.65', 100371, 1, 757, 0, '10.236.1.102', '26', None, None, None)
(317, None, None, 'PT3 1F 2번반입구_162.66', '172.18.162.66', 100371, 1, 758, 0, '10.236.1.102', '27', None, None, None)
(318, None, None, 'PT3 1F 4번반입구_162.67', '172.18.162.67', 100371, 1, 759, 0, '10.236.1.102', '28', None, None, None)
(319, None, None, 'PT3 1F 3번반입구_162.68', '172.18.162.68', 100371, 1, 760, 0, '10.236.1.102', '29', None, None, None)
(320, None, None, 'PT3 1F 5번반입구_162.61', '172.18.162.61', 100371, 1, 761, 0, '10.236.1.102', '30', None, None, None)
(321, None, None, 'PT3 1F 6번반입구_162.62', '172.18.162.62', 100371, 1, 762, 0, '10.236.1.102', '31', None, None, None)
(322, None, None, 'PT3 1F 북 라인출입구(남여)_162.63', '172.18.162.63', 100371, 1, 763, 0, '10.236.1.102', '32', None, None, None)
(323, None, None, 'PT3 1F 검색대 IN_162.64', '172.18.162.64', 100371, 1, 764, 0, '10.236.1.102', '33', None, None, None)
(450, None, None, 'M11/12 C4 화물 12호기EL_176.200', '172.18.176.200', 100371, 1, 765, 0, '10.236.1.103', '10', None, None, None)
(451, None, None, 'M11/12 C1 화물 EL 16호기EL_176.201', '172.18.176.201', 100371, 1, 766, 0, '10.236.1.103', '11', None, None, None)
(452, None, None, 'M11/12 3F 중앙EL홀_176.60', '172.18.176.60', 100371, 1, 767, 0, '10.236.1.103', '12', None, None, None)
(453, None, None, '3캠 동문GATE IN_176.10', '172.18.176.10', 100371, 1, 768, 0, '10.236.1.103', '13', None, None, None)
(454, None, None, 'M11/12 4F 임원실_176.83', '172.18.176.83', 100371, 1, 769, 0, '10.236.1.103', '14', None, None, None)
(455, None, None, 'M11/12 7F 임원실(우)_176.142', '172.18.176.142', 100371, 1, 770, 0, '10.236.1.103', '15', None, None, None)
(456, None, None, 'M11/12 1F 물류이동EL홀_176.34', '172.18.176.34', 100371, 1, 771, 0, '10.236.1.103', '16', None, None, None)
(457, None, None, 'M11/12 4F 중앙EL홀_176.82', '172.18.176.82', 100371, 1, 772, 0, '10.236.1.103', '17', None, None, None)
(458, None, None, 'M11/12 2F 중앙EL홀_176.40', '172.18.176.40', 100371, 1, 773, 0, '10.236.1.103', '18', None, None, None)
(459, None, None, 'M11/12 1F F01 남 출입구_176.33', '172.18.176.33', 100371, 1, 774, 0, '10.236.1.103', '19', None, None, None)
(460, None, None, 'M11/12 1F 자재지원EL홀_176.32', '172.18.176.32', 100371, 1, 775, 0, '10.236.1.103', '20', None, None, None)
(461, None, None, 'M11/12 6F 자동화지원실 복도-176.124', '172.18.176.124', 100371, 1, 776, 0, '10.236.1.103', '21', None, None, None)
(462, None, None, 'M11/12 화물 10호기EL_176.202', '172.18.176.202', 100371, 1, 777, 0, '10.236.1.103', '22', None, None, None)
(463, None, None, 'M11/12 C2 화물 EL 15호기_176.203', '172.18.176.203', 100371, 1, 778, 0, '10.236.1.103', '23', None, None, None)
(464, None, None, 'M11/12 C3 화물 EL 11호기_176.204', '172.18.176.204', 100371, 1, 779, 0, '10.236.1.103', '24', None, None, None)
(465, None, None, 'M11/12 C4 화물 EL 9호기_176.205', '172.18.176.205', 100371, 1, 780, 0, '10.236.1.103', '25', None, None, None)
(466, None, None, 'M11/12 3F Cu라인출입구(여)_176.62', '172.18.176.62', 100371, 1, 781, 0, '10.236.1.103', '26', None, None, None)
(467, None, None, 'M11/12 3F Cu라인출입구(남)_176.61', '172.18.176.61', 100371, 1, 782, 0, '10.236.1.103', '27', None, None, None)
(468, None, None, 'M11/12 6F 중앙EL홀_176.120', '172.18.176.120', 100371, 1, 783, 0, '10.236.1.103', '28', None, None, None)
(469, None, None, 'M11/12 1F C1 출입구_176.21', '172.18.176.21', 100371, 1, 784, 0, '10.236.1.103', '29', None, None, None)
(470, None, None, 'M11/12 1F C2 출입구_176.24', '172.18.176.24', 100371, 1, 785, 0, '10.236.1.103', '30', None, None, None)
(471, None, None, 'M11/12 1F C3 출입구_176.28', '172.18.176.28', 100371, 1, 786, 0, '10.236.1.103', '31', None, None, None)
(472, None, None, 'M11/12 1F C4 출입구_176.31', '172.18.176.31', 100371, 1, 787, 0, '10.236.1.103', '32', None, None, None)
(473, None, None, 'M11/12 1F 행복쉼터 출입구_176.19', '172.18.176.19', 100371, 1, 788, 0, '10.236.1.103', '33', None, None, None)
(475, None, None, 'M11/12 8F 중앙EL홀_176.160', '172.18.176.160', 100371, 1, 789, 0, '10.236.1.103', '35', None, None, None)
(476, None, None, 'M11/12 8F 남사무실 출입구_176.162', '172.18.176.162', 100371, 1, 790, 0, '10.236.1.103', '36', None, None, None)
(477, None, None, 'M11/12 7F 남사무실 출입구_176.143', '172.18.176.143', 100371, 1, 791, 0, '10.236.1.103', '37', None, None, None)
(478, None, None, 'M11/12 6F 라인출입구_176.122', '172.18.176.122', 100371, 1, 792, 0, '10.236.1.103', '38', None, None, None)
(479, None, None, 'M11/12 7F 중앙EL_176.140', '172.18.176.140', 100371, 1, 793, 0, '10.236.1.103', '39', None, None, None)
(480, None, None, 'M11/12 8F 북사무실 출입구_176.161', '172.18.176.161', 100371, 1, 794, 0, '10.236.1.103', '40', None, None, None)
(481, None, None, 'M11/12 7F 북사무실 출입구_176.141', '172.18.176.141', 100371, 1, 795, 0, '10.236.1.103', '41', None, None, None)
(482, None, None, 'M11/12 5F 중앙EL_176.100', '172.18.176.100', 100371, 1, 796, 0, '10.236.1.103', '42', None, None, None)
(483, None, None, 'M11/12 6F 북FAB출입구_176.121', '172.18.176.121', 100371, 1, 797, 0, '10.236.1.103', '43', None, None, None)
(484, None, None, 'M11/12 4F 북사무실 출입구_176.81', '172.18.176.81', 100371, 1, 798, 0, '10.236.1.103', '44', None, None, None)
(486, None, None, 'M11/12 5F 남FAB 출입구_176.103', '172.18.176.103', 100371, 1, 799, 0, '10.236.1.103', '46', None, None, None)
(487, None, None, 'M11/12 4F 남사무실 출입구_176.84', '172.18.176.84', 100371, 1, 800, 0, '10.236.1.103', '47', None, None, None)
(488, None, None, 'M11/12 3F 남FAB 출입문_176.63', '172.18.176.63', 100371, 1, 801, 0, '10.236.1.103', '48', None, None, None)
(489, None, None, 'M11/12 4F 남사무실 출입구_176.80', '172.18.176.80', 100371, 1, 802, 0, '10.236.1.103', '49', None, None, None)
(490, None, None, 'M11/12 2F 남FAB 출입구_176.42', '172.18.176.42', 100371, 1, 803, 0, '10.236.1.103', '50', None, None, None)
(491, None, None, 'M11/12 2F 북FAB 출입문_176.41', '172.18.176.41', 100371, 1, 804, 0, '10.236.1.103', '51', None, None, None)
(492, None, None, 'M11/12 3F 북FAB 출입구_176.64', '172.18.176.64', 100371, 1, 805, 0, '10.236.1.103', '52', None, None, None)
(493, None, None, 'M11/12 3F 라인 출입구_176.65', '172.18.176.65', 100371, 1, 806, 0, '10.236.1.103', '53', None, None, None)
(494, None, None, 'M11/12 1F C4 FAB 출입구_176.29', '172.18.176.29', 100371, 1, 807, 0, '10.236.1.103', '54', None, None, None)
(495, None, None, 'M11/12 1F C4 화물EL홀_176.30', '172.18.176.30', 100371, 1, 808, 0, '10.236.1.103', '55', None, None, None)
(496, None, None, 'M11/12 1F F01 화물 10호기 EL홀_176.22', '172.18.176.22', 100371, 1, 809, 0, '10.236.1.103', '56', None, None, None)
(497, None, None, 'M11/12 1F C1 반입구_176.20', '172.18.176.20', 100371, 1, 810, 0, '10.236.1.103', '57', None, None, None)
(498, None, None, 'M11/12 1F 검색대_176.18', '172.18.176.18', 100371, 1, 811, 0, '10.236.1.103', '58', None, None, None)
(499, None, None, 'M11/12 1F 옥내진입구 3번_176.36', '172.18.176.36', 100371, 1, 812, 0, '10.236.1.103', '59', None, None, None)
(500, None, None, 'M11/12 1F C3 반입구_176.27', '172.18.176.27', 100371, 1, 813, 0, '10.236.1.103', '60', None, None, None)
(501, None, None, 'M11/12 1F 옥내진입구 5번_176.38', '172.18.176.38', 100371, 1, 814, 0, '10.236.1.103', '61', None, None, None)
(502, None, None, 'M11/12 1F C2 화물EL_176.25', '172.18.176.25', 100371, 1, 815, 0, '10.236.1.103', '62', None, None, None)
(503, None, None, 'M11/12 1F C2 반입구_176.23', '172.18.176.23', 100371, 1, 816, 0, '10.236.1.103', '63', None, None, None)
(504, None, None, 'M11/12 1F 6번 출입구_176.39', '172.18.176.39', 100371, 1, 817, 0, '10.236.1.103', '64', None, None, None)
(505, None, None, 'M11/12 1F 옥내진입구 4번_176.37', '172.18.176.37', 100371, 1, 818, 0, '10.236.1.103', '65', None, None, None)
(506, None, None, 'M11/12 1F C3 반입구화물EL홀_176.26', '172.18.176.26', 100371, 1, 819, 0, '10.236.1.103', '66', None, None, None)
(507, None, None, 'M11/12 5F 협력사 라인출입구_176.102', '172.18.176.102', 100371, 1, 820, 0, '10.236.1.103', '67', None, None, None)
(561, None, None, '1캠 동문좌펜스1_151.40', '172.18.151.40', 100371, 1, 821, 0, '10.236.1.101', '96', None, None, None)
(562, None, None, '1캠 사외주차장 동남끝_151.41', '172.18.151.41', 100371, 1, 822, 0, '10.236.1.101', '97', None, None, None)
(567, None, None, '1캠 버스주차장뒤_151.52', '172.18.151.52', 100371, 1, 823, 0, '10.236.1.101', '102', None, None, None)
(568, None, None, '1캠 버스주차장 펜스_151.53', '172.18.151.53', 100371, 1, 824, 0, '10.236.1.101', '103', None, None, None)
(569, None, None, '1캠 신축주차장입구3_151.54', '172.18.151.54', 100371, 1, 825, 0, '10.236.1.101', '104', None, None, None)
(590, None, None, '1캠 동문 우 펜스_151.102', '172.18.151.102', 100371, 1, 826, 0, '10.236.1.101', '125', None, None, None)
(595, None, None, '3캠 후문 차량입구_171.55', '172.18.171.55', 100371, 1, 827, 0, '10.236.1.103', '82', None, None, None)
(606, None, None, '3캠 주차타워뒤 도로_171.81', '172.18.171.81', 100371, 1, 828, 0, '10.236.1.103', '93', None, None, None)
(607, None, None, '3캠 주차타워 사이도로_171.82', '172.18.171.82', 100371, 1, 829, 0, '10.236.1.103', '94', None, None, None)
(609, None, None, '1캠 기숙사펜스_151.16', '172.18.151.16', 100371, 1, 830, 0, '10.236.1.101', '4', None, None, None)
(610, None, None, '1캠 C-3 폐수처리장뒤_151.121', '172.18.151.121', 100371, 1, 831, 0, '10.236.1.101', '5', None, None, None)
(611, None, None, '1캠 C/T앞_151.148', '172.18.151.148', 100371, 1, 832, 0, '10.236.1.101', '6', None, None, None)
(612, None, None, '1캠 CS동 앞_151.18', '172.18.151.18', 100371, 1, 833, 0, '10.236.1.101', '27', None, None, None)
(613, None, None, '1캠 쿨링타워 코너 펜스_151.143', '172.18.151.143', 100371, 1, 834, 0, '10.236.1.101', '41', None, None, None)
(614, None, None, '1캠 FGS계단밑_151.144', '172.18.151.144', 100371, 1, 835, 0, '10.236.1.101', '44', None, None, None)
(615, None, None, '1캠 GAS PLANT 사거리_151.145', '172.18.151.145', 100371, 1, 836, 0, '10.236.1.101', '45', None, None, None)
(617, None, None, '1캠 CS동 뒤펜스_151.107', '172.18.151.107', 100371, 1, 837, 0, '10.236.1.101', '47', None, None, None)
(621, None, None, '1캠 후문 차량출입구_151.20', '172.18.151.20', 100371, 1, 838, 0, '10.236.1.101', '2', None, None, None)
(632, None, None, '1캠 4주차장 옆 펜스_151.151', '172.18.151.151', 100371, 1, 839, 0, '10.236.1.101', '17', None, None, None)
(633, None, None, '1캠 BP샵 인도 펜스_151.152', '172.18.151.152', 100371, 1, 840, 0, '10.236.1.101', '18', None, None, None)
(638, None, None, '1캠 동문GATE_151.100', '172.18.151.100', 100371, 1, 841, 0, '10.236.1.101', '23', None, None, None)
(639, None, None, '1캠 동문좌 펜스_151.101', '172.18.151.101', 100371, 1, 842, 0, '10.236.1.101', '24', None, None, None)
(641, None, None, '3캠 CUB 동 출입구_171.57', '172.18.171.57', 100371, 1, 843, 0, '10.236.1.103', '95', None, None, None)
(642, None, None, '3캠 C3 외곽반입구_171.18', '172.18.171.18', 100371, 1, 844, 0, '10.236.1.103', '96', None, None, None)
(649, None, None, '3캠 정문_171.35', '172.18.171.35', 100371, 1, 845, 0, '10.236.1.103', '97', None, None, None)
(650, None, None, '3캠 후문 GATE_171.31', '172.18.171.31', 100371, 1, 846, 0, '10.236.1.103', '98', None, None, None)
(651, None, None, '3캠 경지앞 삼거리 펜스_171.22', '172.18.171.22', 100371, 1, 847, 0, '10.236.1.103', '99', None, None, None)
(652, None, None, '3캠 경지 1F 출입구_171.10', '172.18.171.10', 100371, 1, 848, 0, '10.236.1.103', '100', None, None, None)
(653, None, None, '3캠 경지앞 펜스_171.20', '172.18.171.20', 100371, 1, 849, 0, '10.236.1.103', '101', None, None, None)
(654, None, None, '3캠 동문옆 비상출입구_171.23', '172.18.171.23', 100371, 1, 850, 0, '10.236.1.103', '102', None, None, None)
(655, None, None, '3캠 물품접수소옆 펜스_171.24', '172.18.171.24', 100371, 1, 851, 0, '10.236.1.103', '103', None, None, None)
(656, None, None, '3캠 위험물창고뒤 펜스_171.25', '172.18.171.25', 100371, 1, 852, 0, '10.236.1.103', '104', None, None, None)
(657, None, None, '3캠 가스창고뒤 펜스_171.26', '172.18.171.26', 100371, 1, 853, 0, '10.236.1.103', '105', None, None, None)
(658, None, None, '3캠 폐수처리장뒤 펜스_171.27', '172.18.171.27', 100371, 1, 854, 0, '10.236.1.103', '106', None, None, None)
(659, None, None, '3캠 154K뒤 펜스_171.28', '172.18.171.28', 100371, 1, 855, 0, '10.236.1.103', '107', None, None, None)
(660, None, None, '3캠 후문흡연장 펜스_171.9', '172.18.171.9', 100371, 1, 856, 0, '10.236.1.103', '108', None, None, None)
(661, None, None, '3캠 BP샵 출입구 펜스_171.30', '172.18.171.30', 100371, 1, 857, 0, '10.236.1.103', '109', None, None, None)
(662, None, None, '3캠 주차타워 좌 펜스_171.32', '172.18.171.32', 100371, 1, 858, 0, '10.236.1.103', '110', None, None, None)
(663, None, None, '3캠 변압기뒤 펜스_171.33', '172.18.171.33', 100371, 1, 859, 0, '10.236.1.103', '111', None, None, None)
(664, None, None, '3캠 보세창고뒤 펜스_171.34', '172.18.171.34', 100371, 1, 860, 0, '10.236.1.103', '112', None, None, None)
(665, None, None, '3캠 후문샵장 내부 펜스_171.37', '172.18.171.37', 100371, 1, 861, 0, '10.236.1.103', '113', None, None, None)
(666, None, None, '3캠 후문샵장뒤 펜스_171.36', '172.18.171.36', 100371, 1, 862, 0, '10.236.1.103', '114', None, None, None)
(667, None, None, 'M11/12 C2 외곽반입구_171.19', '172.18.171.19', 100371, 1, 863, 0, '10.236.1.103', '115', None, None, None)
(676, None, None, '3캠 물품접수소 주현관_171.95', '172.18.171.95', 100371, 1, 864, 0, '10.236.1.103', '81', None, None, None)
(677, None, None, '3캠 물품접수소 부현관 출입구_171.96', '172.18.171.96', 100371, 1, 865, 0, '10.236.1.103', '116', None, None, None)
(678, None, None, 'PT3 5F 화물2호기 EL홀_162.57', '172.18.162.57', 100371, 1, 866, 0, '10.236.1.102', '109', None, None, None)
(679, None, None, 'PT3 화물 2호기 EL_162.51', '172.18.162.51', 100371, 1, 867, 0, '10.236.1.102', '110', None, None, None)
(680, None, None, 'PT3 인승/화물 1호기 EL_162.52', '172.18.162.52', 100371, 1, 868, 0, '10.236.1.102', '111', None, None, None)
(681, None, None, 'PT3 화물 1호기EL_162.53', '172.18.162.53', 100371, 1, 869, 0, '10.236.1.102', '112', None, None, None)
(682, None, None, 'M11/12 F01 반입구_172.24', '172.18.172.24', 100371, 1, 870, 0, '10.236.1.103', '117', None, None, None)
(683, None, None, '2캠 북문 도로_166.11', '172.18.166.11', 100371, 1, 871, 0, '10.236.1.102', '113', None, None, None)
(685, None, None, '3캠 정문GATE IN_172.12', '172.18.172.12', 100371, 1, 872, 0, '10.236.1.103', '118', None, None, None)
(687, None, None, 'M11/12 6F 남FAB출입구_176.123', '172.18.176.123', 100371, 1, 873, 0, '10.236.1.103', '120', None, None, None)
(688, None, None, '1캠 C-2 폐수처리장 뒤_151.146', '172.18.151.146', 100371, 1, 874, 0, '10.236.1.101', '51', None, None, None)
(689, None, None, 'M11/12 5F 남복도(분석실)_176.101', '172.18.176.101', 100371, 1, 875, 0, '10.236.1.103', '121', None, None, None)
(692, None, None, '1캠 C2 DI 뒤_151.149', '172.18.151.149', 100371, 1, 876, 0, '10.236.1.101', '54', None, None, None)
(695, None, None, '1캠 SYS 앞 삼거리_151.157', '172.18.151.157', 100371, 1, 877, 0, '10.236.1.103', '45', None, None, None)
(696, None, None, 'SYS 화물 4호기 EL_152.17', '172.18.152.17', 100371, 1, 878, 0, '10.236.1.103', '83', None, None, None)
(697, None, None, 'SYS 화물 5호기 EL_152.18', '172.18.152.18', 100371, 1, 879, 0, '10.236.1.103', '122', None, None, None)
(698, None, None, 'SYS 1F 부현관물류 출입구_152.27', '172.18.152.27', 100371, 1, 880, 0, '10.236.1.103', '123', None, None, None)
(699, None, None, '1캠 쿨링타워옆 펜스_151.108', '172.18.151.108', 100371, 1, 881, 0, '10.236.1.103', '124', None, None, None)
(701, None, None, 'SYS 1F 검색대 OUT-152.29', '172.18.152.29', 100371, 1, 882, 0, '10.236.1.103', '126', None, None, None)
(702, None, None, 'SYS 3F 북 라인출입구(남여)_152.60', '172.18.152.60', 100371, 1, 883, 0, '10.236.1.103', '127', None, None, None)
(703, None, None, 'SYS 4F 라인출입구(남여)_152.80', '172.18.152.80', 100371, 1, 884, 0, '10.236.1.103', '128', None, None, None)
(704, None, None, 'SYS 1F 4번 반입구 EL홀_152.22', '172.18.152.22', 100371, 1, 885, 0, '10.236.1.103', '129', None, None, None)
(705, None, None, 'SYS 1F 1번 반입구 EL홀_152.120', '172.18.152.120', 100371, 1, 886, 0, '10.236.1.103', '130', None, None, None)
(706, None, None, 'SYS 2F 오버브릿지 GATE IN_152.41', '172.18.152.41', 100371, 1, 887, 0, '10.236.1.103', '131', None, None, None)
(707, None, None, 'SYS 2F 오버브릿지 GATE OUT_152.40', '172.18.152.40', 100371, 1, 888, 0, '10.236.1.103', '132', None, None, None)
(708, None, None, 'SYS 1F 주현관 출입구_152.11', '172.18.152.11', 100371, 1, 889, 0, '10.236.1.103', '133', None, None, None)
(709, None, None, 'SYS 1F 부현관 출입구_152.12', '172.18.152.12', 100371, 1, 890, 0, '10.236.1.103', '134', None, None, None)
(710, None, None, 'SYS B1 남서복도_152.13', '172.18.152.13', 100371, 1, 891, 0, '10.236.1.103', '135', None, None, None)
(711, None, None, 'SYS B1 남동복도_152.14', '172.18.152.14', 100371, 1, 892, 0, '10.236.1.103', '136', None, None, None)
(712, None, None, 'SYS 1F 라인출입구(남여)_152.15', '172.18.152.15', 100371, 1, 893, 0, '10.236.1.103', '137', None, None, None)
(713, None, None, 'SYS 화물 3호기 EL_152.16', '172.18.152.16', 100371, 1, 894, 0, '10.236.1.103', '138', None, None, None)
(728, None, None, '2캠 정문_161.11', '172.18.161.11', 100371, 1, 895, 0, '10.236.1.103', '153', None, None, None)
(729, None, None, '2캠 정문 울타리1_161.12', '172.18.161.12', 100371, 1, 896, 0, '10.236.1.103', '154', None, None, None)
(730, None, None, '2캠 정문 펜스2_161.13', '172.18.161.13', 100371, 1, 897, 0, '10.236.1.103', '155', None, None, None)
(731, None, None, '2캠 자재지원창고 펜스_161.15', '172.18.161.15', 100371, 1, 898, 0, '10.236.1.103', '156', None, None, None)
(732, None, None, '2캠 방음벽1_161.16', '172.18.161.16', 100371, 1, 899, 0, '10.236.1.103', '157', None, None, None)
(733, None, None, '2캠 물품접수소 뒤(방음벽)펜스_161.17', '172.18.161.17', 100371, 1, 900, 0, '10.236.1.103', '158', None, None, None)
(734, None, None, '2캠 폐수처리장 우 펜스_161.19', '172.18.161.19', 100371, 1, 901, 0, '10.236.1.103', '159', None, None, None)
(735, None, None, '2캠 폐수처리장 좌 펜스_161.20', '172.18.161.20', 100371, 1, 902, 0, '10.236.1.103', '160', None, None, None)
(736, None, None, '2캠 정문 우 펜스1_161.40', '172.18.161.40', 100371, 1, 903, 0, '10.236.1.103', '161', None, None, None)
(737, None, None, '2캠 후문 펜스2_161.41', '172.18.161.41', 100371, 1, 904, 0, '10.236.1.103', '162', None, None, None)
(738, None, None, '2캠 후문 차량 출입구_161.42', '172.18.161.42', 100371, 1, 905, 0, '10.236.1.103', '163', None, None, None)
(739, None, None, '2캠 5번 반입구_161.44', '172.18.161.44', 100371, 1, 906, 0, '10.236.1.103', '164', None, None, None)
(741, None, None, '2캠 기숙사방향 펜스_161.46', '172.18.161.46', 100371, 1, 907, 0, '10.236.1.103', '166', None, None, None)
(742, None, None, '2캠 교육동 뒤 코너 펜스_161.49', '172.18.161.49', 100371, 1, 908, 0, '10.236.1.103', '167', None, None, None)
(743, None, None, '2캠 교육동 뒤 펜스_161.50', '172.18.161.50', 100371, 1, 909, 0, '10.236.1.103', '168', None, None, None)
(744, None, None, '2캠 주차장 GATE_161.54', '172.18.161.54', 100371, 1, 910, 0, '10.236.1.103', '169', None, None, None)
(745, None, None, '2캠 외부 휴계실 뒤 펜스_161.53', '172.18.161.53', 100371, 1, 911, 0, '10.236.1.103', '170', None, None, None)
(746, None, None, '2캠 북문 게이트_161.55', '172.18.161.55', 100371, 1, 912, 0, '10.236.1.103', '171', None, None, None)
(747, None, None, '2캠 정문우(창고)_161.56', '172.18.161.56', 100371, 1, 913, 0, '10.236.1.103', '172', None, None, None)
(748, None, None, '2캠 정문안내실_161.57', '172.18.161.57', 100371, 1, 914, 0, '10.236.1.103', '173', None, None, None)
(749, None, None, '2캠 자재창고앞 도로_161.14', '172.18.161.14', 100371, 1, 915, 0, '10.236.1.103', '174', None, None, None)
(750, None, None, '2캠 식당앞 도로_161.48', '172.18.161.48', 100371, 1, 916, 0, '10.236.1.103', '175', None, None, None)
(751, None, None, '2캠 폐수처리장 현관앞_161.18', '172.18.161.18', 100371, 1, 917, 0, '10.236.1.103', '176', None, None, None)
(753, None, None, '3캠 C4 외곽반입구_171.21', '172.18.171.21', 100371, 1, 918, 0, '10.236.1.102', '18', None, None, None)
(754, None, None, 'PT2 2F C2 오보브릿지 출입구_156.41', '172.18.156.41', 100371, 1, 919, 0, '10.236.1.103', '91', None, None, None)
(758, None, None, 'R동 상활실 출입구_151.123', '172.18.151.123', 100371, 1, 920, 0, '10.236.1.103', '180', None, None, None)
(759, None, None, 'PT3 1F 주현관 출입구_162.24', '172.18.162.24', 100371, 1, 921, 0, '10.236.1.103', '181', None, None, None)
(760, None, None, 'PT2 화물EL 1호기_156.13', '172.18.156.13', 100371, 1, 922, 0, '10.236.1.103', '182', None, None, None)
(761, None, None, 'PT2 동북코너 옥상_156.90', '172.18.156.90', 100371, 1, 923, 0, '10.236.1.103', '183', None, None, None)
(762, None, None, 'PT2 5F EL홀_156.101', '172.18.156.101', 100371, 1, 924, 0, '10.236.1.103', '184', None, None, None)
(764, None, None, 'PT2 4F 라인출입구_156.80', '172.18.156.80', 100371, 1, 925, 0, '10.236.1.103', '186', None, None, None)
(765, None, None, 'PT2 4F 부산물센터 주출입구_156.81', '172.18.156.81', 100371, 1, 926, 0, '10.236.1.103', '187', None, None, None)
(766, None, None, 'PT2 4F 부산물센터 부출입구_156.82', '172.18.156.82', 100371, 1, 927, 0, '10.236.1.103', '188', None, None, None)
(770, None, None, 'PT2 1F 주현관 출입구_156.12', '172.18.156.12', 100371, 1, 928, 0, '10.236.1.103', '192', None, None, None)
(772, None, None, 'PT2 1F 식당비상구_156.19', '172.18.156.19', 100371, 1, 929, 0, '10.236.1.103', '194', None, None, None)
(773, None, None, 'PT2 1F 서반입구_156.21', '172.18.156.21', 100371, 1, 930, 0, '10.236.1.103', '195', None, None, None)
(774, None, None, 'PT2 1F 검색대_156.20', '172.18.156.20', 100371, 1, 931, 0, '10.236.1.103', '196', None, None, None)
(776, None, None, 'PT2 1F 사무실 서출입구_156.15', '172.18.156.15', 100371, 1, 932, 0, '10.236.1.103', '198', None, None, None)
(777, None, None, 'PT2 1F 사무실 동출입구_156.14', '172.18.156.14', 100371, 1, 933, 0, '10.236.1.103', '199', None, None, None)
(778, None, None, '제조 1F 서 출입구_152.201', '172.18.152.201', 100371, 1, 934, 0, '10.236.1.103', '200', None, None, None)
(779, None, None, 'CMS 정문 펜스_151.43', '172.18.151.43', 100371, 1, 935, 0, '10.236.1.103', '201', None, None, None)
(780, None, None, 'CMS 주현관 출입구_151.9', '172.18.151.9', 100371, 1, 936, 0, '10.236.1.103', '202', None, None, None)
(781, None, None, 'CMS 교육장 출입구_151.42', '172.18.151.42', 100371, 1, 937, 0, '10.236.1.103', '203', None, None, None)
(782, None, None, 'PT3 2F 북 사무실 출입구_162.42', '172.18.162.42', 100371, 1, 938, 0, '10.236.1.103', '204', None, None, None)
(783, None, None, 'PT3 2F 화물2호기 EL홀_162.44', '172.18.162.44', 100371, 1, 939, 0, '10.236.1.103', '205', None, None, None)
(784, None, None, 'PT3 2F 남 사무실 출입구_162.43', '172.18.162.43', 100371, 1, 940, 0, '10.236.1.103', '206', None, None, None)
